1.5803,-0.01708,-0.013887,-0.32879
1.5802,-0.017453,-0.013763,-0.32891
1.5802,-0.01784,-0.013577,-0.32596
1.5801,-0.018565,-0.01339,-0.32463
1.5801,-0.01895,-0.013204,-0.32481
1.58,-0.019317,-0.01308,-0.32314
1.5799,-0.020048,-0.012832,-0.32059
1.5799,-0.020763,-0.012646,-0.31837
1.5798,-0.021148,-0.012459,-0.31658
1.5798,-0.021502,-0.012335,-0.31489
1.5797,-0.021853,-0.012211,-0.31372
1.5797,-0.022547,-0.012025,-0.31391
1.5796,-0.022905,-0.011839,-0.31066
1.5796,-0.02325,-0.011777,-0.30878
1.5795,-0.023936,-0.011528,-0.30753
1.5794,-0.02428,-0.011342,-0.30559
1.5793,-0.025295,-0.011032,-0.30385
1.5792,-0.025631,-0.010907,-0.30016
1.5792,-0.025953,-0.010721,-0.29883
1.5791,-0.026612,-0.010535,-0.29682
1.579,-0.027199,-0.016087,-0.28882
1.5789,-0.027584,-0.01598,-0.29159
1.5789,-0.027904,-0.015873,-0.29006
1.5787,-0.028533,-0.015658,-0.28866
1.5787,-0.028845,-0.015551,-0.28877
1.5786,-0.029139,-0.01539,-0.28398
1.5785,-0.029764,-0.015283,-0.28168
1.5784,-0.030366,-0.015014,-0.27916
1.5783,-0.03064,-0.014853,-0.27597
1.5782,-0.031218,-0.014692,-0.27359
1.5781,-0.031503,-0.014531,-0.27375
1.578,-0.03209,-0.014424,-0.26849
1.578,-0.032365,-0.014263,-0.26865
1.5779,-0.032616,-0.014102,-0.26412
1.5777,-0.033433,-0.013834,-0.26171
1.5777,-0.033395,-0.01378,-0.26176
1.5776,-0.033943,-0.013619,-0.25627
1.5775,-0.034151,-0.013458,-0.25642
1.5773,-0.034928,-0.01319,-0.25093
1.5772,-0.035168,-0.013136,-0.25098
1.5771,-0.03535,-0.012975,-0.24403
1.577,-0.035858,-0.01276,-0.24136
1.5769,-0.036302,-0.012545,-0.2386
1.5767,-0.036457,-0.012438,-0.2387
1.5767,-0.036641,-0.012277,-0.23481
1.5766,-0.037156,-0.012169,-0.23183
1.5764,-0.03729,-0.011955,-0.23013
1.5764,-0.037484,-0.011847,-0.22399
1.5762,-0.037858,-0.011632,-0.22211
1.5761,-0.0383,-0.011471,-0.21808
1.576,-0.038478,-0.011364,-0.2149
1.576,-0.03865,-0.01131,-0.21496
1.5759,-0.038821,-0.011202,-0.21066
1.5758,-0.0389,-0.010988,-0.20872
1.5756,-0.039222,-0.015834,-0.20089
1.5755,-0.039625,-0.015692,-0.20178
1.5754,-0.039782,-0.015645,-0.20182
1.5752,-0.040026,-0.015409,-0.19639
1.5751,-0.04015,-0.015267,-0.19653
1.575,-0.040521,-0.015125,-0.18928
1.575,-0.040422,-0.015078,-0.18932
1.5749,-0.040552,-0.014983,-0.18502
1.5747,-0.040806,-0.014794,-0.183
1.5746,-0.041161,-0.014652,-0.17872
1.5745,-0.04128,-0.014558,-0.17882
1.5744,-0.041396,-0.014511,-0.17543
1.5743,-0.041396,-0.014322,-0.17099
1.5742,-0.041724,-0.01418,-0.16805
1.574,-0.041925,-0.013991,-0.16477
1.574,-0.041807,-0.013991,-0.16027
1.5738,-0.042112,-0.013801,-0.15928
1.5738,-0.041961,-0.013801,-0.15927
1.5736,-0.042178,-0.013565,-0.15502
1.5735,-0.042465,-0.013423,-0.15078
1.5734,-0.042415,-0.013281,-0.14742
1.5733,-0.042692,-0.013139,-0.14427
1.5731,-0.042632,-0.012997,-0.14089
1.573,-0.042898,-0.012903,-0.14099
1.5729,-0.042828,-0.012713,-0.13418
1.5727,-0.043082,-0.012572,-0.13118
1.5726,-0.042999,-0.01243,-0.12779
1.5725,-0.043243,-0.012288,-0.12462
1.5723,-0.04334,-0.012098,-0.12128
1.5722,-0.043325,-0.012051,-0.12132
1.5721,-0.043291,-0.011862,-0.11452
1.5719,-0.043356,-0.011672,-0.1115
1.5718,-0.043569,-0.01153,-0.10708
1.5717,-0.043599,-0.011483,-0.1036
1.5716,-0.043471,-0.011294,-0.10132
1.5714,-0.043672,-0.015642,-0.096982
1.5714,-0.043517,-0.0156,-0.093861
1.5713,-0.04354,-0.015516,-0.093873
1.5712,-0.043563,-0.015431,-0.091686
1.571,-0.043606,-0.015262,-0.089582
1.5709,-0.043645,-0.015093,-0.085208
1.5707,-0.043834,-0.015009,-0.080758
1.5706,-0.0437,-0.014882,-0.077191
1.5705,-0.043706,-0.014755,-0.077316
1.5704,-0.043876,-0.014671,-0.072026
1.5703,-0.043716,-0.014502,-0.072186
1.5701,-0.043885,-0.014375,-0.065542
1.57,-0.043885,-0.014291,-0.062139
1.5698,-0.043712,-0.014079,-0.060087
1.5697,-0.043873,-0.013953,-0.054696
1.5695,-0.043859,-0.013784,-0.051391
1.5694,-0.043678,-0.013657,-0.047021
1.5693,-0.043826,-0.01353,-0.043899
1.5692,-0.043813,-0.013445,-0.040527
1.569,-0.04379,-0.013276,-0.038463
1.5688,-0.043753,-0.013107,-0.03417
1.5687,-0.043557,-0.01298,-0.034288
1.5686,-0.043535,-0.012896,-0.026697
1.5685,-0.043666,-0.012769,-0.024616
1.5683,-0.043617,-0.0126,-0.021364
1.5682,-0.043411,-0.012473,-0.017068
1.5681,-0.043383,-0.012388,-0.013951
1.5679,-0.043505,-0.012262,-0.011888
1.5678,-0.043293,-0.012177,-0.0085709
1.5677,-0.043261,-0.012092,-0.005275
1.5676,-0.043376,-0.011923,-0.0032671
1.5675,-0.043283,-0.011838,-0.00017445
1.5674,-0.043134,-0.011712,0.0018426
1.5672,-0.043052,-0.011542,0.0048743
1.5671,-0.043012,-0.011458,0.0047897
1.567,-0.043118,-0.01538,0.015192
1.5669,-0.043077,-0.015303,0.014401
1.5668,-0.042854,-0.015189,0.016435
1.5667,-0.042814,-0.015151,0.016396
1.5666,-0.042774,-0.015074,0.019425
1.5665,-0.042734,-0.01496,0.023782
1.5664,-0.042836,-0.014845,0.025575
1.5663,-0.042607,-0.014731,0.025468
1.5662,-0.042563,-0.014654,0.031743
1.566,-0.042443,-0.014502,0.033702
1.5659,-0.042441,-0.014425,0.037808
1.5658,-0.042527,-0.014311,0.039808
1.5657,-0.042285,-0.014235,0.042974
1.5656,-0.042231,-0.014158,0.046136
1.5655,-0.042316,-0.014005,0.045975
1.5654,-0.042262,-0.013929,0.05097
1.5652,-0.042015,-0.013853,0.052968
1.5651,-0.042095,-0.0137,0.056013
1.5649,-0.041786,-0.013509,0.058793
1.5648,-0.041726,-0.013432,0.063724
1.5647,-0.041801,-0.013318,0.065636
1.5646,-0.041543,-0.013241,0.065567
1.5645,-0.041677,-0.013165,0.068627
1.5644,-0.041431,-0.01305,0.072558
1.5642,-0.041292,-0.012897,0.075327
1.5642,-0.041222,-0.012821,0.079249
1.564,-0.041281,-0.012706,0.081118
1.564,-0.041211,-0.01263,0.084119
1.5639,-0.041139,-0.012553,0.086021
1.5637,-0.040992,-0.012439,0.087879
1.5636,-0.040918,-0.012324,0.087764
1.5635,-0.040639,-0.012248,0.093578
1.5634,-0.040687,-0.012095,0.096463
1.5633,-0.040403,-0.01198,0.099138
1.5632,-0.040322,-0.011903,0.10185
1.5631,-0.040364,-0.011827,0.10177
1.563,-0.040129,-0.011789,0.10366
1.5629,-0.04009,-0.011674,0.10758
1.5628,-0.040119,-0.01524,0.11284
1.5627,-0.039821,-0.015135,0.11274
1.5626,-0.039733,-0.0151,0.11196
1.5626,-0.039853,-0.015031,0.11459
1.5625,-0.039766,-0.014961,0.11742
1.5624,-0.039677,-0.014891,0.11921
1.5623,-0.039588,-0.014822,0.11914
1.5622,-0.039287,-0.014717,0.12273
1.5621,-0.039102,-0.014578,0.12524
1.562,-0.039125,-0.014474,0.12877
1.5618,-0.038932,-0.014334,0.13145
1.5617,-0.038833,-0.014265,0.13497
1.5616,-0.038487,-0.01416,0.13666
1.5615,-0.038536,-0.014056,0.13909
1.5614,-0.038431,-0.013986,0.14178
1.5612,-0.037994,-0.013812,0.14337
1.5611,-0.037883,-0.013742,0.14754
1.561,-0.03766,-0.013603,0.14913
1.5609,-0.037547,-0.013533,0.15248
1.5608,-0.037433,-0.013463,0.15411
1.5607,-0.037199,-0.013324,0.15566
1.5606,-0.037185,-0.013219,0.1589
1.5605,-0.036839,-0.013115,0.15881
1.5604,-0.036818,-0.01301,0.16366
1.5603,-0.036435,-0.012906,0.16612
1.5601,-0.036222,-0.012766,0.16828
1.56,-0.036182,-0.012662,0.17141
1.5598,-0.035682,-0.012522,0.17375
1.5597,-0.03564,-0.012383,0.17768
1.5596,-0.0355,-0.012348,0.17764
1.5595,-0.035124,-0.012208,0.18147
1.5595,-0.03498,-0.012173,0.18144
1.5594,-0.034928,-0.012069,0.18325
1.5593,-0.034782,-0.011964,0.18491
1.5592,-0.034483,-0.015193,0.19172
1.559,-0.034093,-0.015097,0.1912
1.559,-0.033913,-0.015033,0.1932
1.5588,-0.033656,-0.014905,0.19448
1.5587,-0.033583,-0.014809,0.19438
1.5586,-0.033185,-0.014713,0.19933
1.5586,-0.033026,-0.014649,0.20123
1.5585,-0.03295,-0.014553,0.20249
1.5584,-0.032789,-0.014489,0.20455
1.5583,-0.032462,-0.014361,0.20576
1.5582,-0.032049,-0.014265,0.20567
1.5581,-0.031882,-0.014201,0.21009
1.558,-0.031793,-0.014105,0.21127
1.5579,-0.03145,-0.013977,0.21315
1.5578,-0.031276,-0.013945,0.21561
1.5577,-0.030864,-0.013816,0.21699
1.5577,-0.030754,-0.01372,0.21834
1.5575,-0.030391,-0.013592,0.2201
1.5574,-0.029953,-0.013528,0.22239
1.5574,-0.02984,-0.0134,0.22415
1.5573,-0.029653,-0.013368,0.22412
1.5572,-0.029466,-0.013304,0.22697
1.5572,-0.029208,-0.013272,0.22695
1.5571,-0.029018,-0.013208,0.22843
1.5571,-0.028896,-0.01308,0.22938
1.557,-0.028444,-0.013016,0.23075
1.5569,-0.02825,-0.012919,0.2324
1.5568,-0.028121,-0.012823,0.23305
1.5567,-0.027671,-0.012695,0.23455
1.5567,-0.02754,-0.012631,0.23448
1.5566,-0.027076,-0.012535,0.23736
1.5564,-0.026465,-0.012374,0.23853
1.5564,-0.026526,-0.01231,0.24151
1.5563,-0.026054,-0.012278,0.24148
1.5562,-0.02564,-0.012086,0.24336
1.5562,-0.025431,-0.012022,0.24445
1.5561,-0.025282,-0.015041,0.24831
1.556,-0.024803,-0.014952,0.24645
1.556,-0.024595,-0.014893,0.24639
1.5559,-0.024655,-0.014863,0.24744
1.5559,-0.024387,-0.014863,0.24823
1.5558,-0.023936,-0.014715,0.24915
1.5557,-0.023824,-0.014626,0.25023
1.5557,-0.023612,-0.014567,0.25138
1.5556,-0.023125,-0.014478,0.252
1.5556,-0.02318,-0.014449,0.25196
1.5555,-0.022693,-0.014389,0.25327
1.5555,-0.022533,-0.014271,0.25433
1.5554,-0.022316,-0.014241,0.2543
1.5554,-0.022099,-0.014153,0.25588
1.5553,-0.02188,-0.014123,0.25616
1.5553,-0.021442,-0.013975,0.2569
1.5552,-0.020948,-0.013916,0.25769
1.5551,-0.020561,-0.013738,0.25851
1.555,-0.020033,-0.013679,0.25955
1.555,-0.019904,-0.01359,0.26036
1.5549,-0.019681,-0.013531,0.26112
1.5548,-0.018952,-0.013353,0.26139
1.5548,-0.018777,-0.013293,0.26197
1.5548,-0.018502,-0.013234,0.26192
1.5547,-0.018051,-0.013116,0.26257
1.5546,-0.017602,-0.012997,0.26317
1.5546,-0.017377,-0.012938,0.26311
1.5545,-0.017204,-0.012849,0.26367
1.5545,-0.016702,-0.01276,0.26443
1.5544,-0.016477,-0.0127,0.26467
1.5544,-0.016303,-0.012611,0.26457
1.5543,-0.015817,-0.012522,0.26474
1.5543,-0.015589,-0.012463,0.26535
1.5543,-0.015408,-0.012374,0.26545
1.5542,-0.014904,-0.012285,0.26537
1.5542,-0.014677,-0.012226,0.26579
1.5541,-0.014226,-0.014999,0.2687
1.5541,-0.014051,-0.014944,0.26597
1.5541,-0.013829,-0.014889,0.26645
1.554,-0.013108,-0.014723,0.26636
1.554,-0.012938,-0.014641,0.26596
1.5539,-0.012443,-0.014558,0.266
1.5539,-0.012275,-0.014476,0.2658
1.5539,-0.011997,-0.014421,0.2658
1.5538,-0.011574,-0.014338,0.26563
1.5538,-0.0114,-0.014255,0.26539
1.5538,-0.011179,-0.0142,0.26534
1.5537,-0.010959,-0.014145,0.26525
1.5537,-0.01052,-0.014035,0.26491
1.5537,-0.010301,-0.014007,0.26461
1.5537,-0.010083,-0.013925,0.26453
1.5536,-0.0093739,-0.013787,0.26406
1.5536,-0.009212,-0.013704,0.26338
1.5536,-0.0087255,-0.013622,0.26306
1.5535,-0.0085104,-0.013566,0.26301
1.5535,-0.0083535,-0.013511,0.26222
1.5535,-0.0080827,-0.013429,0.26214
1.5535,-0.007936,-0.013373,0.26143
1.5535,-0.0074537,-0.013291,0.26109
1.5534,-0.007026,-0.01318,0.26039
1.5534,-0.0068145,-0.013125,0.26033
1.5534,-0.0066041,-0.01307,0.25921
1.5534,-0.0063954,-0.013015,0.25877
1.5534,-0.0061875,-0.01296,0.25872
1.5534,-0.0059799,-0.012905,0.25786
1.5533,-0.0058343,-0.012849,0.25738
1.5533,-0.0055674,-0.012794,0.25733
1.5533,-0.0053611,-0.012739,0.2564
1.5533,-0.0049527,-0.012629,0.25583
1.5533,-0.0050149,-0.012601,0.25484
1.5533,-0.0048128,-0.012573,0.25466
1.5533,-0.004349,-0.012435,0.25436
1.5533,-0.0042125,-0.01238,0.2543
1.5533,-0.0037462,-0.012297,0.25231
1.5532,-0.0036054,-0.014917,0.25399
1.5532,-0.0034062,-0.014866,0.25394
1.5532,-0.0032089,-0.01484,0.24984
1.5532,-0.0030149,-0.014763,0.24977
1.5532,-0.0025618,-0.014685,0.24847
1.5532,-0.0024387,-0.014608,0.24733
1.5532,-0.0019895,-0.014531,0.24638
1.5532,-0.0016806,-0.014402,0.24514
1.5532,-0.001235,-0.014325,0.24344
1.5532,-0.0011198,-0.014248,0.24335
1.5532,-0.00073646,-0.014145,0.24107
1.5532,-0.0003744,-0.014068,0.2395
1.5532,-0.00020579,-0.014016,0.23823
1.5532,-0.00011645,-0.013939,0.23737
1.5532,5.324e-05,-0.013913,0.23626
1.5532,0.00039263,-0.013784,0.23568
1.5532,0.00081086,-0.013707,0.23361
1.5532,0.0011409,-0.013604,0.23215
1.5532,0.0010579,-0.013578,0.23211
1.5532,0.0014625,-0.013501,0.22999
1.5532,0.0016216,-0.013475,0.22997
1.5532,0.0016926,-0.013372,0.2279
1.5532,0.0021204,-0.013295,0.22623
1.5532,0.0022263,-0.013243,0.22617
1.5532,0.0022947,-0.013166,0.22369
1.5532,0.0026831,-0.013089,0.22231
1.5532,0.0025941,-0.013089,0.2223
1.5532,0.0031218,-0.012934,0.2206
1.5533,0.0034105,-0.012831,0.2176
1.5533,0.0034554,-0.012753,0.21553
1.5533,0.0035923,-0.012702,0.21547
1.5533,0.00396,-0.012624,0.21297
1.5533,0.0039962,-0.012547,0.21124
1.5533,0.0041278,-0.012495,0.20973
1.5533,0.004649,-0.014924,0.21111
1.5533,0.0046384,-0.014851,0.20608
1.5534,0.0049887,-0.014755,0.20448
1.5534,0.0053622,-0.01461,0.20222
1.5534,0.0053781,-0.014537,0.1988
1.5534,0.0056123,-0.014441,0.1971
1.5534,0.0057289,-0.014393,0.19705
1.5535,0.0058446,-0.014344,0.19356
1.5535,0.0059584,-0.014296,0.19235
1.5535,0.0061842,-0.014199,0.19108
1.5535,0.0064077,-0.014103,0.18862
1.5535,0.0067682,-0.01403,0.18617
1.5536,0.0069406,-0.013933,0.18413
1.5536,0.0070527,-0.013885,0.18167
1.5536,0.0070525,-0.013812,0.18036
1.5536,0.0073755,-0.01374,0.17853
1.5536,0.0074817,-0.013692,0.17651
1.5537,0.0075774,-0.013571,0.17512
1.5537,0.0078954,-0.013498,0.17198
1.5537,0.0079984,-0.013474,0.17195
1.5537,0.0079866,-0.013377,0.16891
1.5538,0.0081898,-0.01328,0.16658
1.5538,0.0085051,-0.013208,0.16389
1.5538,0.0086362,-0.013183,0.16387
1.5538,0.00879,-0.013062,0.16069
1.5539,0.0088944,-0.013014,0.16064
1.5539,0.0089961,-0.012966,0.15619
1.5539,0.0089806,-0.012893,0.15475
1.5539,0.0092906,-0.01282,0.15274
1.554,0.009273,-0.012748,0.15049
1.554,0.0093689,-0.012699,0.15044
1.554,0.0094651,-0.012675,0.14705
1.554,0.0097727,-0.012578,0.14594
1.5541,0.0099658,-0.01489,0.14565
1.5541,0.010154,-0.014776,0.1407
1.5541,0.010127,-0.014708,0.14062
1.5542,0.010276,-0.014663,0.13524
1.5542,0.0103,-0.014617,0.1352
1.5542,0.01039,-0.014572,0.13224
1.5542,0.010692,-0.014504,0.13071
1.5543,0.010874,-0.014435,0.12832
1.5543,0.010843,-0.014344,0.12565
1.5543,0.010932,-0.014299,0.1256
1.5543,0.011021,-0.014253,0.12151
1.5544,0.011316,-0.014185,0.11994
1.5544,0.011282,-0.014117,0.11749
1.5545,0.011575,-0.014048,0.11524
1.5545,0.011539,-0.01398,0.11276
1.5545,0.01183,-0.013934,0.11272
1.5545,0.011946,-0.013866,0.10841
1.5546,0.011868,-0.013798,0.10635
1.5546,0.012157,-0.013729,0.10406
1.5546,0.012243,-0.013684,0.10402
1.5547,0.012204,-0.013615,0.099893
1.5547,0.012367,-0.013547,0.09754
1.5548,0.012448,-0.013501,0.094699
1.5548,0.012734,-0.01341,0.093007
1.5548,0.01269,-0.013342,0.090004
1.5549,0.012971,-0.013274,0.087608
1.5549,0.012845,-0.013251,0.085033
1.5549,0.013199,-0.013137,0.084208
1.555,0.013148,-0.013068,0.079927
